email_id,employee_id,event_type,event_dtm
4eaa279a-937c-45f9-ada1-6bd7c69d8327,bd1a6a72-c888-4f92-aaa7-53429733cd8b,DELIVERY,2021-01-04 08:48:51
4eaa279a-937c-45f9-ada1-6bd7c69d8327,bd1a6a72-c888-4f92-aaa7-53429733cd8b,OPEN,2021-01-05 05:32:38
4eaa279a-937c-45f9-ada1-6bd7c69d8327,bd1a6a72-c888-4f92-aaa7-53429733cd8b,CLICK,2021-01-04 09:43:45
4eaa279a-937c-45f9-ada1-6bd7c69d8327,bd1a6a72-c888-4f92-aaa7-53429733cd8b,OPEN,2021-01-05 11:58:21
4eaa279a-937c-45f9-ada1-6bd7c69d8327,ce378534-26cc-4ffd-bc90-1ce0f4c3ac79,DELIVERY,2021-01-04 08:16:26
4eaa279a-937c-45f9-ada1-6bd7c69d8327,ce378534-26cc-4ffd-bc90-1ce0f4c3ac79,OPEN,2021-01-05 10:03:01
4eaa279a-937c-45f9-ada1-6bd7c69d8327,b141f3b6-690b-4149-ae36-e2efadea7dab,DELIVERY,2021-01-04 11:15:46
4eaa279a-937c-45f9-ada1-6bd7c69d8327,b141f3b6-690b-4149-ae36-e2efadea7dab,OPEN,2021-01-04 08:53:50
4eaa279a-937c-45f9-ada1-6bd7c69d8327,52bef5f1-c16b-46d5-b9de-136e7ba2fe9a,DELIVERY,2021-01-04 05:30:20
4eaa279a-937c-45f9-ada1-6bd7c69d8327,7bcdc561-1c41-44db-b7fa-b252d9e55fd9,DELIVERY,2021-01-05 11:09:45
4eaa279a-937c-45f9-ada1-6bd7c69d8327,7bcdc561-1c41-44db-b7fa-b252d9e55fd9,OPEN,2021-01-04 09:15:32
4eaa279a-937c-45f9-ada1-6bd7c69d8327,7bcdc561-1c41-44db-b7fa-b252d9e55fd9,CLICK,2021-01-04 05:58:40
4eaa279a-937c-45f9-ada1-6bd7c69d8327,7bcdc561-1c41-44db-b7fa-b252d9e55fd9,OPEN,2021-01-05 05:39:04
4eaa279a-937c-45f9-ada1-6bd7c69d8327,1a6bb591-f132-4eac-839b-471902ddb671,DELIVERY,2021-01-05 11:49:41
4eaa279a-937c-45f9-ada1-6bd7c69d8327,ef4c5f6a-8eae-48f3-869e-eb93103ce9a2,DELIVERY,2021-01-06 03:32:16
4eaa279a-937c-45f9-ada1-6bd7c69d8327,9c8da449-441a-41bc-8274-1395c10fff24,DELIVERY,2021-01-05 02:19:46
4eaa279a-937c-45f9-ada1-6bd7c69d8327,70c668d0-c68e-4c58-a864-946d45a46ef9,DELIVERY,2021-01-04 03:28:11
4eaa279a-937c-45f9-ada1-6bd7c69d8327,70c668d0-c68e-4c58-a864-946d45a46ef9,OPEN,2021-01-05 02:15:04
4eaa279a-937c-45f9-ada1-6bd7c69d8327,70c668d0-c68e-4c58-a864-946d45a46ef9,CLICK,2021-01-04 05:15:33
4eaa279a-937c-45f9-ada1-6bd7c69d8327,70c668d0-c68e-4c58-a864-946d45a46ef9,OPEN,2021-01-05 11:52:55
4eaa279a-937c-45f9-ada1-6bd7c69d8327,a17fdcb0-4a80-4c6d-82fb-1dbfc96bbf53,DELIVERY,2021-01-04 08:49:38
4eaa279a-937c-45f9-ada1-6bd7c69d8327,a17fdcb0-4a80-4c6d-82fb-1dbfc96bbf53,OPEN,2021-01-05 08:17:00
4eaa279a-937c-45f9-ada1-6bd7c69d8327,a17fdcb0-4a80-4c6d-82fb-1dbfc96bbf53,CLICK,2021-01-04 07:37:16
4eaa279a-937c-45f9-ada1-6bd7c69d8327,a17fdcb0-4a80-4c6d-82fb-1dbfc96bbf53,OPEN,2021-01-04 07:47:46
4a0153be-57e8-4e4f-827a-b713178b04f5,fb177ba7-9cce-4b72-a503-d8db81f5fcdf,DELIVERY,2020-11-08 03:30:06
4a0153be-57e8-4e4f-827a-b713178b04f5,fb177ba7-9cce-4b72-a503-d8db81f5fcdf,OPEN,2020-11-07 12:04:07
4a0153be-57e8-4e4f-827a-b713178b04f5,1447ccdb-beb2-4b5c-aea1-b0cb5fcc82ce,DELIVERY,2020-11-08 03:01:15
4a0153be-57e8-4e4f-827a-b713178b04f5,3c983e6d-d784-4f5d-a17f-8f8906c4a926,DELIVERY,2020-11-06 06:19:51
4a0153be-57e8-4e4f-827a-b713178b04f5,f1afde6d-3b06-4218-839a-c5f84dd764c0,DELIVERY,2020-11-07 02:47:43
4a0153be-57e8-4e4f-827a-b713178b04f5,f1afde6d-3b06-4218-839a-c5f84dd764c0,OPEN,2020-11-07 07:57:12
4a0153be-57e8-4e4f-827a-b713178b04f5,3ce2ffc3-6373-4ce7-b151-b3a4d584c322,DELIVERY,2020-11-06 08:54:45
4a0153be-57e8-4e4f-827a-b713178b04f5,a1c1c1de-e151-49da-b752-ba355d09c034,DELIVERY,2020-11-07 11:23:23
4a0153be-57e8-4e4f-827a-b713178b04f5,38618385-3b24-4473-bc0c-854e4da4f349,DELIVERY,2020-11-06 07:36:35
4a0153be-57e8-4e4f-827a-b713178b04f5,38618385-3b24-4473-bc0c-854e4da4f349,OPEN,2020-11-06 11:04:54
4a0153be-57e8-4e4f-827a-b713178b04f5,38618385-3b24-4473-bc0c-854e4da4f349,CLICK,2020-11-06 04:30:40
4a0153be-57e8-4e4f-827a-b713178b04f5,38618385-3b24-4473-bc0c-854e4da4f349,OPEN,2020-11-07 03:58:38
4a0153be-57e8-4e4f-827a-b713178b04f5,56ab2329-8d0f-4d74-abb3-e035a1ea5023,DELIVERY,2020-11-06 07:05:14
4a0153be-57e8-4e4f-827a-b713178b04f5,56ab2329-8d0f-4d74-abb3-e035a1ea5023,OPEN,2020-11-07 09:57:38
4a0153be-57e8-4e4f-827a-b713178b04f5,56ab2329-8d0f-4d74-abb3-e035a1ea5023,CLICK,2020-11-07 04:52:12
4a0153be-57e8-4e4f-827a-b713178b04f5,56ab2329-8d0f-4d74-abb3-e035a1ea5023,OPEN,2020-11-07 04:31:28
4a0153be-57e8-4e4f-827a-b713178b04f5,dc35f52f-03fa-443a-8527-d8baa7d4cf74,DELIVERY,2020-11-06 04:03:35
4a0153be-57e8-4e4f-827a-b713178b04f5,dc35f52f-03fa-443a-8527-d8baa7d4cf74,OPEN,2020-11-07 07:00:26
4a0153be-57e8-4e4f-827a-b713178b04f5,4c332aac-3def-43ab-b6da-2d5345dc6847,DELIVERY,2020-11-07 06:35:11
4a0153be-57e8-4e4f-827a-b713178b04f5,4c332aac-3def-43ab-b6da-2d5345dc6847,OPEN,2020-11-06 02:05:32
4a0153be-57e8-4e4f-827a-b713178b04f5,1a30ed84-05c3-41a9-b2d7-7dd2002995c5,DELIVERY,2020-11-06 11:53:00
4a0153be-57e8-4e4f-827a-b713178b04f5,1a30ed84-05c3-41a9-b2d7-7dd2002995c5,OPEN,2020-11-07 01:47:30
4a0153be-57e8-4e4f-827a-b713178b04f5,42691129-a7fa-4270-a700-8fd462833149,DELIVERY,2020-11-07 03:05:04
4a0153be-57e8-4e4f-827a-b713178b04f5,42691129-a7fa-4270-a700-8fd462833149,OPEN,2020-11-07 01:40:16
4a0153be-57e8-4e4f-827a-b713178b04f5,42691129-a7fa-4270-a700-8fd462833149,CLICK,2020-11-06 06:24:44
4a0153be-57e8-4e4f-827a-b713178b04f5,42691129-a7fa-4270-a700-8fd462833149,OPEN,2020-11-06 07:32:57
4a0153be-57e8-4e4f-827a-b713178b04f5,33167280-d35e-4fdb-96ee-540d55e6b66c,DELIVERY,2020-11-07 07:42:24
4a0153be-57e8-4e4f-827a-b713178b04f5,07b77cdd-0755-44ea-83df-43e6719c06df,DELIVERY,2020-11-06 07:38:27
4a0153be-57e8-4e4f-827a-b713178b04f5,2c2ab561-af47-4128-888a-4fe6f4966aff,DELIVERY,2020-11-08 12:21:58
4a0153be-57e8-4e4f-827a-b713178b04f5,2c2ab561-af47-4128-888a-4fe6f4966aff,OPEN,2020-11-07 07:32:57
4a0153be-57e8-4e4f-827a-b713178b04f5,2c2ab561-af47-4128-888a-4fe6f4966aff,CLICK,2020-11-07 01:52:27
4a0153be-57e8-4e4f-827a-b713178b04f5,2c2ab561-af47-4128-888a-4fe6f4966aff,OPEN,2020-11-06 11:54:57
4a0153be-57e8-4e4f-827a-b713178b04f5,c637c03f-a316-4224-8a15-7c60e5b6c619,DELIVERY,2020-11-06 08:42:50
4a0153be-57e8-4e4f-827a-b713178b04f5,c637c03f-a316-4224-8a15-7c60e5b6c619,OPEN,2020-11-06 03:14:43
4a0153be-57e8-4e4f-827a-b713178b04f5,c637c03f-a316-4224-8a15-7c60e5b6c619,CLICK,2020-11-06 11:13:51
4a0153be-57e8-4e4f-827a-b713178b04f5,c637c03f-a316-4224-8a15-7c60e5b6c619,OPEN,2020-11-08 12:38:27
4a0153be-57e8-4e4f-827a-b713178b04f5,1d614366-07f6-438c-8289-65b1151fb2c5,DELIVERY,2020-11-07 12:52:11
4a0153be-57e8-4e4f-827a-b713178b04f5,1d614366-07f6-438c-8289-65b1151fb2c5,OPEN,2020-11-06 09:35:43
4a0153be-57e8-4e4f-827a-b713178b04f5,45940bd1-a617-4062-80f9-98e9b9efdc47,DELIVERY,2020-11-07 06:36:18
4a0153be-57e8-4e4f-827a-b713178b04f5,45940bd1-a617-4062-80f9-98e9b9efdc47,OPEN,2020-11-07 02:11:51
4a0153be-57e8-4e4f-827a-b713178b04f5,45940bd1-a617-4062-80f9-98e9b9efdc47,CLICK,2020-11-06 11:35:19
4a0153be-57e8-4e4f-827a-b713178b04f5,45940bd1-a617-4062-80f9-98e9b9efdc47,OPEN,2020-11-06 11:13:08
4a0153be-57e8-4e4f-827a-b713178b04f5,c4ccaffe-bc53-4f64-ae67-11188f52c375,DELIVERY,2020-11-07 02:22:49
4a0153be-57e8-4e4f-827a-b713178b04f5,c4ccaffe-bc53-4f64-ae67-11188f52c375,OPEN,2020-11-06 05:41:21
4a0153be-57e8-4e4f-827a-b713178b04f5,fe3d5316-bab1-4679-8909-dc8018792a43,DELIVERY,2020-11-06 05:51:11
4a0153be-57e8-4e4f-827a-b713178b04f5,098b08c1-be02-411c-8f1f-58caf1d1d0b9,DELIVERY,2020-11-07 01:54:49
4a0153be-57e8-4e4f-827a-b713178b04f5,098b08c1-be02-411c-8f1f-58caf1d1d0b9,OPEN,2020-11-07 10:39:27
4a0153be-57e8-4e4f-827a-b713178b04f5,098b08c1-be02-411c-8f1f-58caf1d1d0b9,CLICK,2020-11-06 02:22:11
4a0153be-57e8-4e4f-827a-b713178b04f5,098b08c1-be02-411c-8f1f-58caf1d1d0b9,OPEN,2020-11-07 10:52:45
4a0153be-57e8-4e4f-827a-b713178b04f5,f81a03fb-20c7-403d-b91b-bccde611fb0f,DELIVERY,2020-11-07 01:20:21
4a0153be-57e8-4e4f-827a-b713178b04f5,f81a03fb-20c7-403d-b91b-bccde611fb0f,OPEN,2020-11-07 01:39:43
4a0153be-57e8-4e4f-827a-b713178b04f5,a1a13b3b-42f7-40ae-89b8-71f98f9c6070,DELIVERY,2020-11-06 03:02:33
4a0153be-57e8-4e4f-827a-b713178b04f5,0f803485-1711-4d1d-bfd6-85f1a1baf592,DELIVERY,2020-11-07 10:29:40
4a0153be-57e8-4e4f-827a-b713178b04f5,0f803485-1711-4d1d-bfd6-85f1a1baf592,OPEN,2020-11-06 06:50:02
4a0153be-57e8-4e4f-827a-b713178b04f5,0f803485-1711-4d1d-bfd6-85f1a1baf592,CLICK,2020-11-07 12:12:13
4a0153be-57e8-4e4f-827a-b713178b04f5,0f803485-1711-4d1d-bfd6-85f1a1baf592,OPEN,2020-11-07 06:17:46
4a0153be-57e8-4e4f-827a-b713178b04f5,4682df84-f681-4f8e-a7d7-f233021c0062,DELIVERY,2020-11-07 12:19:56
4a0153be-57e8-4e4f-827a-b713178b04f5,4682df84-f681-4f8e-a7d7-f233021c0062,OPEN,2020-11-07 11:07:30
4a0153be-57e8-4e4f-827a-b713178b04f5,4682df84-f681-4f8e-a7d7-f233021c0062,CLICK,2020-11-06 06:32:37
4a0153be-57e8-4e4f-827a-b713178b04f5,4682df84-f681-4f8e-a7d7-f233021c0062,OPEN,2020-11-06 10:57:11
4a0153be-57e8-4e4f-827a-b713178b04f5,01cf038d-c7a2-4a3c-9913-23a78fbe52ca,DELIVERY,2020-11-06 09:55:21
4a0153be-57e8-4e4f-827a-b713178b04f5,b81c3be7-6e9c-4278-a936-798607f93b17,DELIVERY,2020-11-07 08:21:26
4a0153be-57e8-4e4f-827a-b713178b04f5,1d87e0af-992c-48ef-ab76-acad9a487fdc,DELIVERY,2020-11-07 06:36:48
4a0153be-57e8-4e4f-827a-b713178b04f5,1d87e0af-992c-48ef-ab76-acad9a487fdc,OPEN,2020-11-07 12:15:54
4a0153be-57e8-4e4f-827a-b713178b04f5,1d87e0af-992c-48ef-ab76-acad9a487fdc,CLICK,2020-11-07 12:12:07
4a0153be-57e8-4e4f-827a-b713178b04f5,1ad7439e-4b37-4fe6-96ac-333fe46cc137,DELIVERY,2020-11-07 11:13:15
4a0153be-57e8-4e4f-827a-b713178b04f5,70a51015-ada8-4837-8f26-95c949a8bac6,DELIVERY,2020-11-07 01:24:39
4a0153be-57e8-4e4f-827a-b713178b04f5,847d3c5a-d42d-48f8-850d-54d55cd94e7f,DELIVERY,2020-11-06 08:42:49
4a0153be-57e8-4e4f-827a-b713178b04f5,959255d9-fcfc-4b2f-99b0-070f565ba349,DELIVERY,2020-11-06 10:33:52
4a0153be-57e8-4e4f-827a-b713178b04f5,0af83840-d8f8-40d8-b50a-59bb0bb6dc80,DELIVERY,2020-11-06 05:32:34
4a0153be-57e8-4e4f-827a-b713178b04f5,80b6e2e8-5e48-44a8-91e9-64a172febfaa,DELIVERY,2020-11-07 02:50:56
4a0153be-57e8-4e4f-827a-b713178b04f5,07591744-5fde-4568-9676-e915902c4f56,DELIVERY,2020-11-08 01:29:15
4a0153be-57e8-4e4f-827a-b713178b04f5,07591744-5fde-4568-9676-e915902c4f56,OPEN,2020-11-06 06:11:19
4a0153be-57e8-4e4f-827a-b713178b04f5,07591744-5fde-4568-9676-e915902c4f56,CLICK,2020-11-06 10:28:31
4a0153be-57e8-4e4f-827a-b713178b04f5,07591744-5fde-4568-9676-e915902c4f56,OPEN,2020-11-07 08:48:32
4a0153be-57e8-4e4f-827a-b713178b04f5,f02b4f4b-9747-4773-b641-ddc9f503a6e6,DELIVERY,2020-11-07 07:34:17
4a0153be-57e8-4e4f-827a-b713178b04f5,f02b4f4b-9747-4773-b641-ddc9f503a6e6,OPEN,2020-11-06 12:33:07
4a0153be-57e8-4e4f-827a-b713178b04f5,f89306df-6960-4fc5-8e4b-2fa4902aa86f,DELIVERY,2020-11-07 04:31:52
4a0153be-57e8-4e4f-827a-b713178b04f5,d01dadf2-7884-4598-9d67-4146fcabd9e2,DELIVERY,2020-11-08 02:19:14
4a0153be-57e8-4e4f-827a-b713178b04f5,2920ab47-4f2f-43e9-968b-d993583edd67,DELIVERY,2020-11-07 09:55:46
4a0153be-57e8-4e4f-827a-b713178b04f5,2920ab47-4f2f-43e9-968b-d993583edd67,OPEN,2020-11-07 08:08:58
4a0153be-57e8-4e4f-827a-b713178b04f5,07018f78-845d-4632-b567-3e0b5017af50,DELIVERY,2020-11-07 08:44:11
4a0153be-57e8-4e4f-827a-b713178b04f5,07018f78-845d-4632-b567-3e0b5017af50,OPEN,2020-11-08 03:07:33
4a0153be-57e8-4e4f-827a-b713178b04f5,07018f78-845d-4632-b567-3e0b5017af50,CLICK,2020-11-06 02:30:55
4a0153be-57e8-4e4f-827a-b713178b04f5,07018f78-845d-4632-b567-3e0b5017af50,OPEN,2020-11-08 04:13:24
4a0153be-57e8-4e4f-827a-b713178b04f5,9456193e-a463-4ee7-9dca-e72ae1bde9c4,DELIVERY,2020-11-08 05:25:05
4a0153be-57e8-4e4f-827a-b713178b04f5,39e9d318-7c17-47fb-bcdd-17e9f3f11989,DELIVERY,2020-11-06 11:21:06
4a0153be-57e8-4e4f-827a-b713178b04f5,f99be16e-7e45-473b-aff5-c53b8bc5391f,DELIVERY,2020-11-06 06:54:45
4a0153be-57e8-4e4f-827a-b713178b04f5,f99be16e-7e45-473b-aff5-c53b8bc5391f,OPEN,2020-11-07 08:55:19
4a0153be-57e8-4e4f-827a-b713178b04f5,8155c397-0b62-4b6d-b81d-a3cd0ec843fc,DELIVERY,2020-11-06 09:45:30
4a0153be-57e8-4e4f-827a-b713178b04f5,8155c397-0b62-4b6d-b81d-a3cd0ec843fc,OPEN,2020-11-07 09:56:54
4a0153be-57e8-4e4f-827a-b713178b04f5,f9948067-ebd8-4f6f-9ff3-6eada0105fc5,DELIVERY,2020-11-08 02:14:49
4a0153be-57e8-4e4f-827a-b713178b04f5,cdd3e63d-f9ba-4ebe-a0be-200258be6aa4,DELIVERY,2020-11-07 10:27:14
4a0153be-57e8-4e4f-827a-b713178b04f5,2fe83f92-38b4-41df-8ac0-8dd585e5b90f,DELIVERY,2020-11-07 09:25:17
4a0153be-57e8-4e4f-827a-b713178b04f5,2fe83f92-38b4-41df-8ac0-8dd585e5b90f,OPEN,2020-11-06 11:54:25
4a0153be-57e8-4e4f-827a-b713178b04f5,1db1fac6-4076-4b98-900d-b369be3bd6cd,DELIVERY,2020-11-07 01:36:21
4a0153be-57e8-4e4f-827a-b713178b04f5,707a07a0-41be-4960-af43-145c09de6646,DELIVERY,2020-11-08 12:45:59
4a0153be-57e8-4e4f-827a-b713178b04f5,707a07a0-41be-4960-af43-145c09de6646,OPEN,2020-11-07 03:45:32
4a0153be-57e8-4e4f-827a-b713178b04f5,62e8bd94-37c4-4d02-8bd0-eb7ab031d3cd,DELIVERY,2020-11-06 08:43:33
4a0153be-57e8-4e4f-827a-b713178b04f5,b879c886-fab4-4e77-8df2-dce7f6584c2d,DELIVERY,2020-11-06 05:02:36
4a0153be-57e8-4e4f-827a-b713178b04f5,b879c886-fab4-4e77-8df2-dce7f6584c2d,OPEN,2020-11-07 08:04:08
4a0153be-57e8-4e4f-827a-b713178b04f5,b879c886-fab4-4e77-8df2-dce7f6584c2d,CLICK,2020-11-06 08:47:34
4a0153be-57e8-4e4f-827a-b713178b04f5,b879c886-fab4-4e77-8df2-dce7f6584c2d,OPEN,2020-11-06 09:07:57
4a0153be-57e8-4e4f-827a-b713178b04f5,52260510-71be-497c-8597-b37fae7f0200,DELIVERY,2020-11-06 04:22:24
4a0153be-57e8-4e4f-827a-b713178b04f5,1af17526-002d-4639-8757-b10da4972c93,DELIVERY,2020-11-06 11:47:48
4a0153be-57e8-4e4f-827a-b713178b04f5,4215004d-41ca-4aa0-9488-eb425ab571f4,DELIVERY,2020-11-08 03:19:14
4a0153be-57e8-4e4f-827a-b713178b04f5,ef3ef6b7-bc01-498c-986a-85f9d0e68edc,DELIVERY,2020-11-06 08:17:46
4a0153be-57e8-4e4f-827a-b713178b04f5,19cb715f-a2c8-47b6-aa39-3d45a3127a50,DELIVERY,2020-11-06 05:54:43
4a0153be-57e8-4e4f-827a-b713178b04f5,e8ca5b51-af2d-4c11-9cf0-7c1ef2205a25,DELIVERY,2020-11-06 08:49:25
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,f5826f97-9760-4f6b-84ab-682670da384f,DELIVERY,2020-12-13 11:49:49
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,f5826f97-9760-4f6b-84ab-682670da384f,OPEN,2020-12-14 08:43:18
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,f5826f97-9760-4f6b-84ab-682670da384f,CLICK,2020-12-12 08:29:19
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,5ee4b571-a245-4209-9d05-5f369d5afb13,DELIVERY,2020-12-12 04:41:04
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,86abc841-18a3-45dc-92cd-e8d324ef774f,DELIVERY,2020-12-12 10:42:24
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,86abc841-18a3-45dc-92cd-e8d324ef774f,OPEN,2020-12-13 07:07:27
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,962c82b8-c310-4176-84f6-df8e53426f45,DELIVERY,2020-12-13 11:38:47
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,962c82b8-c310-4176-84f6-df8e53426f45,OPEN,2020-12-13 04:32:53
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,b4b87f9f-6750-4ef4-97a0-328fb791c52a,DELIVERY,2020-12-13 11:48:07
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,b4b87f9f-6750-4ef4-97a0-328fb791c52a,OPEN,2020-12-12 11:34:07
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,b4b87f9f-6750-4ef4-97a0-328fb791c52a,CLICK,2020-12-13 08:22:40
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,b4b87f9f-6750-4ef4-97a0-328fb791c52a,OPEN,2020-12-12 05:51:17
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,2e28f168-d78b-4d12-9eeb-24e193eb00aa,DELIVERY,2020-12-14 08:17:05
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,9adf979b-5109-47c8-879b-8052ae4e783e,DELIVERY,2020-12-13 11:19:25
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,9adf979b-5109-47c8-879b-8052ae4e783e,OPEN,2020-12-13 07:31:38
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,d75df3f4-c21a-4098-a5b6-b400a6a02a3b,DELIVERY,2020-12-12 06:34:21
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,abb15757-5fa8-4e19-b880-64a44a38baed,DELIVERY,2020-12-12 06:23:41
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,943fdc1c-301f-4914-96ba-f9c731d250a5,DELIVERY,2020-12-13 03:06:36
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,943fdc1c-301f-4914-96ba-f9c731d250a5,OPEN,2020-12-13 08:20:07
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,a1a13b3b-42f7-40ae-89b8-71f98f9c6070,DELIVERY,2020-12-14 06:24:52
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,65798a8e-a93a-4470-8729-f81e606e3474,DELIVERY,2020-12-12 05:59:16
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,65798a8e-a93a-4470-8729-f81e606e3474,OPEN,2020-12-12 03:05:55
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,b37f73b8-1e90-4c5f-8ec0-657639d2c0fb,DELIVERY,2020-12-13 02:14:12
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,0f7a3eca-f6d4-4756-a72b-33b653093ffe,DELIVERY,2020-12-12 05:05:43
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,0f7a3eca-f6d4-4756-a72b-33b653093ffe,OPEN,2020-12-13 08:54:13
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,0f7a3eca-f6d4-4756-a72b-33b653093ffe,CLICK,2020-12-12 04:18:30
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,0f7a3eca-f6d4-4756-a72b-33b653093ffe,OPEN,2020-12-12 01:27:37
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,7bf885e4-4bc4-450a-868a-071b3434def9,DELIVERY,2020-12-13 07:23:20
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,67e0d8b5-e40f-4d31-aa8d-eb10a4d0fcba,DELIVERY,2020-12-13 02:57:57
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,67e0d8b5-e40f-4d31-aa8d-eb10a4d0fcba,OPEN,2020-12-12 03:14:16
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,67e0d8b5-e40f-4d31-aa8d-eb10a4d0fcba,CLICK,2020-12-13 05:59:11
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,67e0d8b5-e40f-4d31-aa8d-eb10a4d0fcba,OPEN,2020-12-12 06:20:02
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,f2c54f7a-31e1-4ee4-90c2-c67bd92f8755,DELIVERY,2020-12-14 07:00:03
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,4f7a476b-f821-4cac-b7d2-9e317400a81f,DELIVERY,2020-12-12 11:57:18
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,a5c6fea4-d2eb-453a-a536-0f7c86703115,DELIVERY,2020-12-13 06:36:22
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,a5c6fea4-d2eb-453a-a536-0f7c86703115,OPEN,2020-12-13 03:48:08
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,b80adbb5-b148-49f5-bed0-cd99f9c13384,DELIVERY,2020-12-12 10:15:56
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,98c12c1c-648f-44d6-8189-1903c10ee360,DELIVERY,2020-12-12 02:24:40
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,ac506347-e64d-48dd-b8d0-febfc0ee001b,DELIVERY,2020-12-13 01:09:38
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,ac506347-e64d-48dd-b8d0-febfc0ee001b,OPEN,2020-12-13 06:27:00
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,1370d2a3-1fda-4e73-a17a-e04d86d0d9e0,DELIVERY,2020-12-14 01:05:12
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,1370d2a3-1fda-4e73-a17a-e04d86d0d9e0,OPEN,2020-12-13 01:04:15
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,1370d2a3-1fda-4e73-a17a-e04d86d0d9e0,CLICK,2020-12-13 02:45:25
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,467c7e82-8ff8-4201-983d-363bfbec9ec9,DELIVERY,2020-12-13 09:51:26
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,f062e0d2-175b-480c-8d9f-68080986e949,DELIVERY,2020-12-14 01:04:24
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,f062e0d2-175b-480c-8d9f-68080986e949,OPEN,2020-12-12 09:29:40
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,f062e0d2-175b-480c-8d9f-68080986e949,CLICK,2020-12-12 07:02:47
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,f062e0d2-175b-480c-8d9f-68080986e949,OPEN,2020-12-12 02:37:22
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,d01dadf2-7884-4598-9d67-4146fcabd9e2,DELIVERY,2020-12-14 04:14:24
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,7538bae6-5df1-46e9-8059-153aa4954041,DELIVERY,2020-12-12 11:47:30
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,3a3311b9-8a6c-4894-a6be-3c5b01fae016,DELIVERY,2020-12-12 07:22:07
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,3a3311b9-8a6c-4894-a6be-3c5b01fae016,OPEN,2020-12-12 02:27:59
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,d7c85ce4-4fba-42a3-a88a-7f4dab30f2a5,DELIVERY,2020-12-13 02:32:32
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,d7c85ce4-4fba-42a3-a88a-7f4dab30f2a5,OPEN,2020-12-13 10:06:14
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,62e8bd94-37c4-4d02-8bd0-eb7ab031d3cd,DELIVERY,2020-12-13 06:31:23
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,62e8bd94-37c4-4d02-8bd0-eb7ab031d3cd,OPEN,2020-12-12 11:51:15
6ac27c07-76dc-40f2-a2c2-8738a12cebb0,50c325a1-e810-4a3b-acab-1611cda5e4b1,DELIVERY,2020-12-13 12:00:11
969efcf3-f0fe-43e2-b4ca-2b2efb716acf,8bd56c51-d907-4043-8cd6-59391a5503da,DELIVERY,2020-12-24 12:59:01
